V4央视,#genre#
失而复得,https://yzzy.play-cdn20.com/20231205/6838_16369c31/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231205/6838_16369c31/index.m3u8#https://v1.cdnlz1.com/20231206/24396_131af944/index.m3u8#https://v1.cdnlz1.com/20231206/24396_131af944/2000k/hls/mixed.m3u8#https://dghls.mcloud.139.com/hls/LD9f1ec9955b14e200f050ffb995bedc76/single/video/0/480/index.m3u8#https://cdn.zui.cm:2022/api/a95caf62de64132380d0fc92057696ab.m3u8?token=2c52voTWfLi1gxkcqJrqIHgZYbP5b2pbkekYDbbLmbXyW1E6yYnsINwFWtHA&svip.m3u8
拯救嫌疑人,https://v.cdnlz11.com/20231221/18790_370754ec/2000k/hls/mixed.m3u8#https://free-adsmind.ugdtimg.com/10002-ugc_0b53zaaaaaaaziafmsufh5svdsgdadeaaaca.f0.mp4?dis_k=92293ff7ad61b77add6ce244e5202848&dis_t=1705903789#https://v.cdnlz11.com/20231221/18790_370754ec/index.m3u8https://cdn1.vip-vip-yzzy.com/20231221/10044_e490a6fd/2000k/hls/index.m3u8#https://cdn1.vip-vip-yzzy.com/20231221/10044_e490a6fd/index.m3u8
我爸没说的那件事,https://dghls.mcloud.139.com/hls/LF68795969fea240236a03c69349af2fbd/single/video/0/480/index.m3u8#https://dghls.mcloud.139.com/hls/LF68795969fea240236a03c69349af2fbd/playlist.m3u8?ci=0Z11fuB2z1Qp07020231220184128s2c&fileSize=391006742&usersiteid=usersite-s#https://v.cdnlz3.com/20231220/22387_e2ad567e/2000k/hls/mixed.m3u8#https://v.cdnlz3.com/20231220/22387_e2ad567e/index.m3u8
斗破苍穹·止戈,https://dghls.mcloud.139.com/hls/LP8a5a7d8f071b60cbe031eada5888a06a/single/video/0/480/index.m3u8#https://dghls.mcloud.139.com/hls/LP8a5a7d8f071b60cbe031eada5888a06a/playlist.m3u8?ci=0Z11fuB2z1Qp03420231221131543bmk&fileSize=425980529&usersiteid=usersite-s#https://yzzy.play-cdn19.com/20231221/10746_4d7aa10f/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20231221/10746_4d7aa10f/index.m3u8#https://v.cdnlz4.com/20231221/26255_0c98014d/2000k/hls/mixed.m3u8#https://v.cdnlz4.com/20231221/26255_0c98014d/index.m3u8
看不见的朋友,https://yzzy.play-cdn16.com/20231218/27724_b3194d5c/2000k/hls/index.m3u8#https://yzzy.play-cdn16.com/20231218/27724_b3194d5c/index.m3u8
酿魂,https://yzzy.play-cdn19.com/20231216/10632_eefb1a73/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20231216/10632_eefb1a73/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231216/7862_c08ac2ec/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231216/7862_c08ac2ec/index.m3u8
一个和四个,https://v.cdnlz11.com/20231212/18661_66bd13d1/2000k/hls/mixed.m3u8#https://v.cdnlz11.com/20231212/18661_66bd13d1/index.m3u8#https://yzzy.play-cdn20.com/20231211/7354_2a64b0ea/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231211/7354_2a64b0ea/index.m3u8
不日成婚2,https://yzzy.play-cdn19.com/20231214/10520_b17d82c4/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20231214/10520_b17d82c4/index.m3u8#https://yzzy.play-cdn16.com/20231214/27666_88883562/2000k/hls/index.m3u8#https://yzzy.play-cdn16.com/20231214/27666_88883562/index.m3u8
好像也没那么热血沸腾,https://yzzy.play-cdn16.com/20231213/27660_19c61f1e/2000k/hls/index.m3u8#https://yzzy.play-cdn16.com/20231213/27660_19c61f1e/index.m3u8#https://ukzy.ukubf3.com/20231213/tX9zsLYF/2000kb/hls/index.m3u8#https://ukzy.ukubf3.com/20231213/tX9zsLYF/index.m3u8#https://cdn.zui.cm:2022/api/2d039eb57d8088801ad097452c652208.m3u8?token=d867pRYmJpfdp9rPbqlb6XhbtcoViI6y4y/+msF5XLsBBi1RnGl59u7n3dJd&svip.m3u8
[美]惊奇队长2,https://v1.cdnlz1.com/20231208/24476_e5cafe33/2000k/hls/mixed.m3u8#https://v1.cdnlz1.com/20231208/24476_e5cafe33/index.m3u8#https://yzzy.play-cdn19.com/20231208/10376_aafc661c/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20231208/10376_aafc661c/index.m3u8
前任4.英年早婚,https://ukzy.ukubf3.com/20231207/2i7LidCb/2000kb/hls/index.m3u8#https://ukzy.ukubf3.com/20231207/2i7LidCb/index.m3u8#https://yzzy.play-cdn20.com/20231207/6949_69130c4e/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231207/6949_69130c4e/index.m3u8
[美]花月杀手,https://v.cdnlz11.com/20231205/18551_89e829c8/2000k/hls/mixed.m3u8#https://v.cdnlz11.com/20231205/18551_89e829c8/2000k/hls/mixed.m3u8#https://yzzy.play-cdn19.com/20231205/10092_949ba333/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20231205/10092_949ba333/index.m3u8
纸新娘,https://dghls.mcloud.139.com/hls/LE02f288c0348f4918358f4112d895ebf6/single/video/0/480/index.m3u8#https://dghls.mcloud.139.com/hls/LE02f288c0348f4918358f4112d895ebf6/playlist.m3u8?ci=0Z11fuB2z1Qp03320231206185642c4n&fileSize=302394638&usersiteid=usersite-s#https://v.cdnlz11.com/20231203/18522_36fc5a46/2000k/hls/mixed.m3u8#https://v.cdnlz11.com/20231203/18522_36fc5a46/index.m3u8#https://yzzy.play-cdn20.com/20231202/6626_797a23f3/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231202/6626_797a23f3/index.m3u8
九鼎记之禹皇宝藏,https://dghls.mcloud.139.com/hls/L1c071f62d422fd4a58a443ee96422bfe1/single/video/0/376/index.m3u8#https://dghls.mcloud.139.com/hls/L1c071f62d422fd4a58a443ee96422bfe1/playlist.m3u8?ci=0c11fqqqE0tb06920231203190526sys&fileSize=306966421&usersiteid=usersite-s#https://v.cdnlz4.com/20231203/26188_baf16b28/2000k/hls/mixed.m3u8#https://v.cdnlz4.com/20231203/26188_baf16b28/index.m3u8#https://yzzy.play-cdn20.com/20231203/6691_f7de2b8b/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231203/6691_f7de2b8b/index.m3u8
93国际列车大劫案.莫斯科行动,https://vip.ffzy-online6.com/20231124/22000_602d5114/2000k/hls/index.m3u8#https://vip.ffzy-online6.com/20231124/22000_602d5114/index.m3u8#https://v1.cdnlz1.com/20231123/24109_45c19438/2000k/hls/mixed.m3u8#https://v1.cdnlz1.com/20231123/24109_45c19438/index.m3u8#https://yzzy.play-cdn20.com/20231123/5847_5c6b4491/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231123/5847_5c6b4491/index.m3u8
夺命狙击1,https://yzzy.play-cdn4.com/20220530/14486_2c6a8ca0/1000k/hls/index.m3u8#https://yzzy.play-cdn4.com/20220530/14486_2c6a8ca0/index.m3u8#https://ukzy.ukubf4.com/20220413/ELkIWyUX/2000kb/hls/index.m3u8#https://ukzy.ukubf4.com/20220413/ELkIWyUX/index.m3u8
夺命狙击2,https://yzzy.play-cdn17.com/20230731/14065_3a0e94f1/2000k/hls/index.m3u8#https://yzzy.play-cdn17.com/20230731/14065_3a0e94f1/index.m3u8#https://ukzy.ukubf4.com/20220413/MahavVwB/2000kb/hls/index.m3u8#https://ukzy.ukubf4.com/20220413/MahavVwB/index.m3u8
夺命狙击3,https://v1.cdnlz1.com/20231122/24051_a993297a/2000k/hls/mixed.m3u8#https://v1.cdnlz1.com/20231122/24051_a993297a/index.m3u8https://cdn1.vip-vip-yzzy.com/20231122/6358_886aa556/2000k/hls/index.m3u8#https://cdn1.vip-vip-yzzy.com/20231122/6358_886aa556/index.m3u8
劫数难逃,https://yzzy.play-cdn19.com/20231118/8244_fbb3f5f7/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20231118/8244_fbb3f5f7/index.m3u8#https://yzzy.play-cdn19.com/20231118/8245_b0ec1e4f/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20231118/8245_b0ec1e4f/index.m3u8#https://v.cdnlz2.com/20231118/26666_822637f3/2000k/hls/mixed.m3u8#https://free-adsmind.ugdtimg.com/10002-ugc_0b535yabuaaanuagrl2yqvszl3wddlxaagsa.f0.mp4?dis_k=92293ff7ad61b77add6ce244e5202848&dis_t=1705903789
绝保镖,https://v.cdnlz2.com/20231119/26830_9465d0ce/2000k/hls/mixed.m3u8#https://v.cdnlz2.com/20231119/26830_9465d0ce/index.m3u8#https://cdn1.vip-vip-yzzy.com/20231119/6116_18a54c9d/2000k/hls/index.m3u8#https://cdn1.vip-vip-yzzy.com/20231119/6116_18a54c9d/index.m3u8
斗破苍穹·觉醒,https://v.cdnlz4.com/20231117/26155_f980682a/2000k/hls/mixed.m3u8#https://v.cdnlz4.com/20231117/26155_f980682a/2000k/hls/mixed.m3u8#https://yzzy.play-cdn20.com/20231117/5348_8e493d47/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231117/5348_8e493d47/index.m3u8
[韩]毒战2,https://v.cdnlz4.com/20231117/26156_c60ebe89/2000k/hls/mixed.m3u8#https://v.cdnlz4.com/20231117/26156_c60ebe89/index.m3u8#https://yzzy.play-cdn20.com/20231117/5376_401ac72a/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231117/5376_401ac72a/index.m3u8
黄金七令之罗刹风云,https://dghls.mcloud.139.com/hls/LR1bdcfc4ad88eb9f4e79aef310d9bcc6d/single/video/0/376/index.m3u8#https://v.cdnlz11.com/20231115/18327_c75a359f/2000k/hls/mixed.m3u8#https://v.cdnlz11.com/20231115/18327_c75a359f/index.m3u8#https://yzzy.play-cdn20.com/20231115/5218_93b748ea/2000k/hls/index.m3u8#https://yzzy.play-cdn20.com/20231115/5218_93b748ea/index.m3u8

斗鱼电影,#genre#
鬥魚電影-IMAX影廳,http://epg.112114.xyz/douyu/4332
鬥魚電影-Firend黎伽嘛,http://epg.112114.xyz/douyu/8603174
鬥魚電影-女神金電影,http://epg.112114.xyz/douyu/747764
鬥魚電影-Liz陪看,http://epg.112114.xyz/douyu/7254536
鬥魚電影-小宇60幀,http://epg.112114.xyz/douyu/323876
鬥魚電影-功夫港片,http://epg.112114.xyz/douyu/3637765
鬥魚電影-可樂電影,http://epg.112114.xyz/douyu/20415
鬥魚電影-奶蟲恐怖電影,http://epg.112114.xyz/douyu/263824
鬥魚電影-冰冰小劇場,http://epg.112114.xyz/douyu/74374
鬥魚電影-吃米的蟲,http://epg.112114.xyz/douyu/315457
鬥魚電影-宇哥電影,http://epg.112114.xyz/douyu/413573
鬥魚電影-豆瓣TOP250,http://diyp.112114.xyz/douyu/8770422
鬥魚電影-豆瓣高分,http://epg.112114.xyz/douyu/8770422
鬥魚電影-貝貝影院,http://epg.112114.xyz/douyu/431460
鬥魚電影-貝爺影院,http://epg.112114.xyz/douyu/252802
鬥魚電影-貝爺影廳,http://epg.112114.xyz/douyu/36337
鬥魚電影-邦德影院,http://epg.112114.xyz/douyu/9292499
鬥魚電影-怡寳影院,http://epg.112114.xyz/douyu/434971
鬥魚電影-林正英1,http://epg.112114.xyz/douyu/7356023
鬥魚電影-林正英2,http://epg.112114.xyz/douyu/218859
鬥魚電影-林林影視,http://epg.112114.xyz/douyu/9652323
鬥魚電影-科幻系列,http://epg.112114.xyz/douyu/8107217
鬥魚電影-恐怖故事,http://epg.112114.xyz/douyu/2337939
鬥魚電影-恐怖經典,http://epg.112114.xyz/douyu/1165374
鬥魚電影-午夜故事,http://epg.112114.xyz/douyu/8722254
鬥魚電影-恐怖電影,http://epg.112114.xyz/douyu/310926
鬥魚電影-桃花影院,http://epg.112114.xyz/douyu/7305938
鬥魚電影-特輯影院,http://epg.112114.xyz/douyu/3637778
鬥魚電影-神樂影片1,http://epg.112114.xyz/douyu/122402
鬥魚電影-神樂影片2,http://epg.112114.xyz/douyu/85894
鬥魚電影-鬼片恐怖驚悚,http://epg.112114.xyz/douyu/2935323
鬥魚電影-鬼吹燈系列,http://epg.112114.xyz/douyu/9292503
鬥魚電影-國產青春,http://epg.112114.xyz/douyu/5423
鬥魚電影-救救小鸭吧,http://epg.112114.xyz/douyu/7925840
鬥魚電影-淩兒影院,http://epg.112114.xyz/douyu/1377142
鬥魚電影-喜劇經典,http://epg.112114.xyz/douyu/9650887
鬥魚電影-港式恐怖,http://epg.112114.xyz/douyu/3637726
鬥魚電影-粤语電影,http://epg.112114.xyz/douyu/1226741
鬥魚電影-菜園小餅,http://epg.112114.xyz/douyu/7701735
鬥魚電影-華語動作,http://epg.112114.xyz/douyu/1504768
鬥魚電影-華語電影,http://epg.112114.xyz/douyu/3928
鬥魚電影-萌牛影院,http://epg.112114.xyz/douyu/7494871
鬥魚電影-千部經典,http://epg.112114.xyz/douyu/7882691
鬥魚電影-愛看電影,http://epg.112114.xyz/douyu/432071
鬥魚電影-粵語電影2,http://epg.112114.xyz/douyu/6566671
鬥魚電影-粵語電影1,http://epg.112114.xyz/douyu/2466104
鬥魚電影-經典神劇,http://epg.112114.xyz/douyu/3700024
鬥魚電影-漫威宇宙1,http://epg.112114.xyz/douyu/4282654
鬥魚電影-漫威宇宙2,http://epg.112114.xyz/douyu/6140589
鬥魚電影-粵語綜藝,http://epg.112114.xyz/douyu/7919720
鬥魚電影-劉德華1,http://epg.112114.xyz/douyu/2516864
鬥魚電影-網神影廳,http://epg.112114.xyz/douyu/508118
鬥魚電影-歐美大片,http://epg.112114.xyz/douyu/2793084
鬥魚電影-劉德華2,http://epg.112114.xyz/douyu/8985415
鬥魚電影-豬醬影院,http://epg.112114.xyz/douyu/7029806
鬥魚電影-黎黎影院,http://epg.112114.xyz/douyu/7116591
鬥魚電影-霍格影片,http://epg.112114.xyz/douyu/8814650
鬥魚電影-螞蚱影院,http://epg.112114.xyz/douyu/6079455
鬥魚電影-避風港影院,http://epg.112114.xyz/douyu/9826611
鬥魚電影-譯製國語,http://epg.112114.xyz/douyu/2436390
鬥魚電影-麓山迷踪,http://epg.112114.xyz/douyu/4505431
鬥魚電影-變種人,http://epg.112114.xyz/douyu/9651304
鬥魚電影03,http://epg.112114.xyz/douyu/3870925
鬥魚電影05,http://diyp.112114.xyz/douyu/747764
鬥魚電影06,http://epg.112114.xyz/douyu/2935323?$1536x864
鬥魚電影07,http://epg.112114.xyz/douyu/4290711
鬥魚電影09,http://epg.112114.xyz/douyu/5033502
鬥魚電影10,http://epg.112114.xyz/douyu/8799435
鬥魚電影11,http://epg.112114.xyz/douyu/7655471
鬥魚電影12,http://epg.112114.xyz/douyu/1735337
鬥魚電影13,http://epg.112114.xyz/douyu/5067952
鬥魚電影14,http://epg.112114.xyz/douyu/7476264
鬥魚電影15,http://epg.112114.xyz/douyu/8945323
鬥魚電影16,http://diyp.112114.xyz/douyu/2436390
鬥魚電影20 4k,http://epg.112114.xyz/douyu/9249162

数字综合,#genre#
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8?
CHC家庭影院,http://lcx-olt.8866.org:8181/tsfile/live/1011_1.m3u8
CHC家庭影院,http://221.2.36.34:8888/newlive/live/hls/55/live.m3u8
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
邵氏影院,http://mmitv.top:80/test/douyu.php?id=4246519
特辑影院,http://epg.112114.xyz/douyu/3637778
北京大蜜,http://epg.112114.xyz/douyu/805235
万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8?_upt=f6b685651648171016
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
CGTN Arabic,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN Español,http://livees.cgtn.com/500e/prog_index.m3u8
CGTN France,http://livefr.cgtn.com/1000f/prog_index.m3u8

佛教频道,#genre#
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8#https://epg.pw/stream/925df6e71c4dd75f935dbe02200a19e3893eea0a125da4d28447546e7a8bd092.m3u8#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8#https://epg.pw/stream/05b9099bef592e55129817a0f82b4cc60378970bc856b993ae9e330e85f4351f.m3u8
生命电视台,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8#http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8#http://pulltv2.wanfudaluye.com/live/tv2.m3u8

更新动漫,#genre#
熊出没·逆转时空TC,https://ikcdn01.ikzybf.com/20240212/7w3g1kby/2000kb/hls/index.m3u8#https://ikcdn01.ikzybf.com/20240212/7w3g1kby/index.m3u8#https://ikcdn01.ikzybf.com/20240213/gWXElHzc/2000kb/hls/index.m3u8#https://ikcdn01.ikzybf.com/20240213/gWXElHzc/index.m3u8
机器人之梦,https://s.xlzys.com/play/pen0mZlb/index.m3u8
星愿,https://v.cdnlz12.com/20240123/11057_cb0db3f7/2000k/hls/mixed.m3u8#https://v.cdnlz12.com/20240123/11057_cb0db3f7/index.m3u8#https://yzzy1.play-cdn1.com/20240123/12765_c87cbce3/2000k/hls/index.m3u8#https://yzzy1.play-cdn1.com/20240123/12765_c87cbce3/index.m3u8
飞鸭向前冲,https://www.yzzy.play-cdn1.com/20240129/14669_4dfca98a/2000k/hls/index.m3u8#https://www.yzzy.play-cdn1.com/20240129/14669_4dfca98a/index.m3u8
火神之天启之子,https://v.cdnlz12.com/20240129/11187_fc414c3b/2000k/hls/mixed.m3u8#https://v.cdnlz12.com/20240129/11187_fc414c3b/2000k/hls/mixed.m3u8#https://www.yzzy.play-cdn20.com/20240128/14100_fe5cf00d/2000k/hls/index.m3u8#https://www.yzzy.play-cdn20.com/20240128/14100_fe5cf00d/index.m3u8
爱丽丝和特蕾丝的梦幻工厂,https://v.cdnlz3.com/20240115/22790_1d9c990e/2000k/hls/mixed.m3u8#https://v.cdnlz3.com/20240115/22790_1d9c990e/index.m3u8#https://cdn1.vip-vip-yzzy.com/20240115/12177_fde5f73e/2000k/hls/index.m3u8#https://cdn1.vip-vip-yzzy.com/20240115/12177_fde5f73e/index.m3u8
正义联盟：无限地球危机(上),https://v.cdnlz3.com/20240109/22700_37c883c6/2000k/hls/mixed.m3u8#https://v.cdnlz3.com/20240109/22700_37c883c6/index.m3u8#https://yzzy.play-cdn19.com/20240109/13955_2692828a/2000k/hls/index.m3u8#https://yzzy.play-cdn19.com/20240109/13955_2692828a/index.m3u8
中国惊奇先生,https://ukzy.ukubf3.com/20231130/QdNgsBch/2000kb/hls/index.m3u8#https://yzzy.play-cdn20.com/20231130/6495_b15222b5/2000k/hls/index.m3u8#https://dghls.mcloud.139.com/hls/LDd389b970ce28e2cd91ee65bf5f20ea6a/single/video/0/480/index.m3u8
蜥蜴伯伯里奥,https://v.cdnlz2.com/20231121/26945_75f8dadc/2000k/hls/mixed.m3u8#https://cdn1.vip-vip-yzzy.com/20231121/6287_e7dc06c1/2000k/hls/index.m3u8
小鸡快跑2.逃出鸡块工厂,https://cdn1.vip-vip-yzzy.com/20231215/9445_34fbf058/2000k/hls/index.m3u8
奇迹少女,https://vip1.lz-cdn1.com/20230730/21518_6fd8d0ba/2000k/hls/mixed.m3u8
画江湖之天罡传,https://v.cdnlz3.com/20231229/22519_52852c99/2000k/hls/mixed.m3u8
贝肯熊3.火星任务,https://dghls.mcloud.139.com/hls/LHb543a227b8caf4b2408f7090cb44e1e3/single/video/0/480/index.m3u8#https://apd-vlive.apdcdn.tc.qq.com/defaultts.tc.qq.com/0U5M3axQyKNYAeH3cVYMimlKwIu6NZO9hhFnAP8kMhSK2yEB2yeLQFfWIZwuIT7PeuyspHDABzV2P96Guaw_qxpR6rS2h4Zt2OhnQ2DzGONlNi2jO6ro_zLWeC6tK0IxIHzjVVBOP8Z-UlIakkQkz9hXDL4vwMabJJhHOYdsYAWlsL_mOuyltm2iLpIToCcM/gzc_1000102_0b53yqaaeaaanuaadzcjozs4brgdaleaabsa.f321004.ts.m3u8?ver=4#https://cdn.zui.cm:2022/api/22b7b383adedb895f528915aedaad434.m3u8?token=ac98vvwEVTlg3zKYcbfYGjgfr96ldoS1awDKOiw4VB77pybwrm9QcNf88y4c&svip.m3u8
汪汪队-超能大冒险,https://dghls.mcloud.139.com/hls/LD6b7834255e4ada4c7f180247f86bad81/single/video/0/480/index.m3u8#https://v.cdnlz3.com/20231229/22511_89658c88/2000k/hls/mixed.m3u8
小淘气尼古拉 ：我们还在等什么才能快乐,https://cdn1.vip-vip-yzzy.com/20240115/12177_fde5f73e/2000k/hls/index.m3u8#https://v.cdnlz3.com/20240115/22790_1d9c990e/2000k/hls/mixed.m3u8
茶啊二中,https://v.cdnlz3.com/20230919/21729_c23ad792/2000k/hls/mixed.m3u8#https://ukzyvod3.ukubf5.com/20230920/bFbbhuw2/2000kb/hls/index.m3u8
长安三万里,https://yzzy.play-cdn1.com/20230928/1059_b74249f1/2000k/hls/index.m3u8#https://y2.ylbf1.com/20230928/JGqNRCDf/1500kb/hls/index.m3u8
流浪狗,https://v.cdnlz12.com/20230906/9963_8d8817e2/2000k/hls/mixed.m3u8#https://ukzyvod3.ukubf5.com/20230906/RPr8m1vH/2000kb/hls/index.m3u8
疯了！桂宝之三星夺宝,https://vip1.lz-cdn1.com/20230813/21783_646b079f/2000k/hls/mixed.m3u8#https://vip15.play-cdn15.com/20230808/23285_1f94431d/2000k/hls/index.m3u8
桂宝之爆笑闯宇宙,https://vip1.lz-cdn1.com/20220428/3569_dab66277/1200k/hls/mixed.m3u8#https://yzzy.play-cdn3.com/20220512/20946_f758c769/1000k/hls/index.m3u8
美猴王,https://vip.lz-cdn12.com/20230818/9391_b73195aa/2000k/hls/mixed.m3u8#https://yzzy.play-cdn19.com/20230818/131_7ad046bb/2000k/hls/index.m3u8
疯狂元素城,https://vip15.play-cdn15.com/20230816/23740_a2af7599/2000k/hls/index.m3u8
名侦探柯南灰原哀物语～黑铁的神秘列车,https://vip15.play-cdn15.com/20230710/18826_c743dc6d/2000k/hls/index.m3u8#https://ukzyvod3.ukubf5.com/20230710/XbkjgUOX/2000kb/hls/index.m3u8#https://vip15.play-cdn15.com/20230710/18826_c743dc6d/2000k/hls/index.m3u8
蜘蛛侠：纵横宇宙,https://vip.lz-cdn16.com/20230810/34698_236177ad/2000k/hls/mixed.m3u8#https://vip.lz-cdn16.com/20230810/34697_b22e2880/2000k/hls/mixed.m3u8#https://yzzy.play-cdn18.com/20230807/3890_c802be56/2000k/hls/index.m3u8#https://ukzyvod3.ukubf5.com/20230808/v0CHXnqp/2000kb/hls/index.m3u8
正义联盟：战争世界,https://ukzyvod3.ukubf5.com/20230717/DV5pIwU3/2000kb/hls/index.m3u8
灌篮高手电影版TC,https://vip1.lz-cdn1.com/20230507/20988_3d1da82b/2000k/hls/mixed.m3u8
熊出没·伴我熊芯,https://hd.lz-cdn18.com/20230416/1902_adf3668b/2000k/hls/mixed.m3u8#https://hd.lz-cdn18.com/20230416/1902_adf3668b/index.m3u8#https://ukzyvod3.ukubf5.com/20230416/RQv7Npdz/2000kb/hls/index.m3u8#https://ukzyvod3.ukubf5.com/20230416/RQv7Npdz/index.m3u8
深海,https://vip1.lz-cdn1.com/20230324/20760_c088369d/1800k/hls/mixed.m3u8#https://vip1.lz-cdn1.com/20230324/20760_c088369d/index.m3u8
魔术师的大象https://vip.lz-cdn3.com/20230318/18175_6ae56259/1800k/hls/mixed.m3u8#https://vip.lz-cdn3.com/20230318/18175_6ae56259/index.m3u8

少儿频道,#genre#
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
山东少儿,http://112.6.117.141:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
南京少儿,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3425352611_209642410/ott.mobaibox.com/PLTV/4/224/3221227733/index.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
优漫卡通,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
金鹰卡通,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
卡酷少儿,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
